Frequency (Hz)	Level (dB)
11218.798828	-82.200081
11240.332031	-81.845444
11261.865234	-79.881020
11283.398438	-80.505798
11304.931641	-81.109474
11326.464844	-79.090073
11347.998047	-79.067245
11369.531250	-80.923531
11391.064453	-79.376396
11412.597656	-79.549416
11434.130859	-80.281616
11455.664062	-82.243347
11477.197266	-80.139931
11498.730469	-81.432014
11520.263672	-78.703697
11541.796875	-78.993942
11563.330078	-81.556259
11584.863281	-80.192215
11606.396484	-77.794533
11627.929688	-82.351669
11649.462891	-82.272057
11670.996094	-84.645737
11692.529297	-86.864059
11714.062500	-86.715630
11735.595703	-87.299431
11757.128906	-86.788864
11778.662109	-87.845360
11800.195312	-88.342407
11821.728516	-87.139969
11843.261719	-86.781784
11864.794922	-86.838150
11886.328125	-86.627136
11907.861328	-86.686607
11929.394531	-85.567375
11950.927734	-84.216370
11972.460938	-82.213013
11993.994141	-84.222321
12015.527344	-86.040451
12037.060547	-85.177666
12058.593750	-88.059692
12080.126953	-88.325569
12101.660156	-86.320206
12123.193359	-84.272667
12144.726562	-83.396324
12166.259766	-85.295708
12187.792969	-85.125229
12209.326172	-86.740555
12230.859375	-88.081268
12252.392578	-84.581802
12273.925781	-83.880051
12295.458984	-88.069885
12316.992188	-88.014984
12338.525391	-92.264420
12360.058594	-94.977394
12381.591797	-95.957985
12403.125000	-98.962601
12424.658203	-99.922913
12446.191406	-100.156143
12467.724609	-98.766319
12489.257812	-100.827438
12510.791016	-101.455276
12532.324219	-102.075562
12553.857422	-100.198631
12575.390625	-102.157074
12596.923828	-101.954712
12618.457031	-102.489540
12639.990234	-103.166939
12661.523438	-103.532753
12683.056641	-103.393181
12704.589844	-102.907066
12726.123047	-102.631355
12747.656250	-105.529160
12769.189453	-105.434166
12790.722656	-104.495079
12812.255859	-105.354370
12833.789062	-106.761795
12855.322266	-110.183258
12876.855469	-108.138474
12898.388672	-105.068268
12919.921875	-108.923454
12941.455078	-109.213867
12962.988281	-109.751022
12984.521484	-111.381660
13006.054688	-110.000771
13027.587891	-108.397316
13049.121094	-108.011971
13070.654297	-108.776039
13092.187500	-109.672195
13113.720703	-108.356873
13135.253906	-107.474380
13156.787109	-104.759628
13178.320312	-103.936882
13199.853516	-106.219833
13221.386719	-109.391747
13242.919922	-105.067520
13264.453125	-104.593468
13285.986328	-110.566521
13307.519531	-112.371727
13329.052734	-113.201088
13350.585938	-114.225449
13372.119141	-114.225281
13393.652344	-115.820877
13415.185547	-114.604927
13436.718750	-111.625214
13458.251953	-112.797585
13479.785156	-109.178673
13501.318359	-104.795349
13522.851562	-104.762276
13544.384766	-105.432625
13565.917969	-106.020973
13587.451172	-101.493172
13608.984375	-102.259781
13630.517578	-103.172684
13652.050781	-105.761665
13673.583984	-105.331680
13695.117188	-105.571030
13716.650391	-106.274399
13738.183594	-105.792160
13759.716797	-102.281403
13781.250000	-100.811089
13802.783203	-102.878639
13824.316406	-99.974068
13845.849609	-98.282555
13867.382812	-98.975159
13888.916016	-99.838463
13910.449219	-97.994530
13931.982422	-96.527138
13953.515625	-98.534843
13975.048828	-96.354973
13996.582031	-95.820053
14018.115234	-95.734215
14039.648438	-97.657845
14061.181641	-99.170326
14082.714844	-94.678329
14104.248047	-93.578629
14125.781250	-95.402046
14147.314453	-96.020424
14168.847656	-94.143112
14190.380859	-95.102875
14211.914062	-94.574562
14233.447266	-92.121307
14254.980469	-90.972557
14276.513672	-92.159668
14298.046875	-92.323799
14319.580078	-91.937202
14341.113281	-94.905426
14362.646484	-97.203316
14384.179688	-100.669922
14405.712891	-97.201378
14427.246094	-95.664024
14448.779297	-98.048294
14470.312500	-99.640015
14491.845703	-99.344154
14513.378906	-99.352432
14534.912109	-101.488182
14556.445312	-101.051788
14577.978516	-98.932167
14599.511719	-99.486549
14621.044922	-97.783302
14642.578125	-98.611198
14664.111328	-101.210213
14685.644531	-104.116844
14707.177734	-103.843712
14728.710938	-100.551430
14750.244141	-98.322342
14771.777344	-99.488434
14793.310547	-100.183434
14814.843750	-97.466087
14836.376953	-97.556465
14857.910156	-99.412872
14879.443359	-100.267944
14900.976562	-99.595100
14922.509766	-97.045761
14944.042969	-97.225609
14965.576172	-96.301277
14987.109375	-97.930115
15008.642578	-100.114624
15030.175781	-102.539932
15051.708984	-103.599190
15073.242188	-102.088242
15094.775391	-100.936981
15116.308594	-103.244797
15137.841797	-100.429230
15159.375000	-100.568375
15180.908203	-103.294357
15202.441406	-102.868622
15223.974609	-100.771774
15245.507812	-99.949860
15267.041016	-98.872940
15288.574219	-101.725082
15310.107422	-99.930321
15331.640625	-102.316376
15353.173828	-106.470673
15374.707031	-107.947319
15396.240234	-108.949898
15417.773438	-108.006447
15439.306641	-109.068085
15460.839844	-108.816490
15482.373047	-107.796021
15503.906250	-108.821625
15525.439453	-109.877747
15546.972656	-107.575790
15568.505859	-104.930077
15590.039062	-103.388016
15611.572266	-104.154289
15633.105469	-101.228050
15654.638672	-102.379631
15676.171875	-103.623367
15697.705078	-102.250893
15719.238281	-102.463860
15740.771484	-101.919113
15762.304688	-103.283829
15783.837891	-102.323502
15805.371094	-101.560638
15826.904297	-103.430901
15848.437500	-109.988235
15869.970703	-110.954224
15891.503906	-111.503189
15913.037109	-114.510056
15934.570312	-115.302467
15956.103516	-112.277451
15977.636719	-111.527069
15999.169922	-113.315163
16020.703125	-112.417923
16042.236328	-112.224808
16063.769531	-113.978523
16085.302734	-115.799988
16106.835938	-116.344902
16128.369141	-112.697624
16149.902344	-113.326614
16171.435547	-114.129417
16192.968750	-113.762520
16214.501953	-113.612991
16236.035156	-110.536491
16257.568359	-110.959267
16279.101562	-112.039177
16300.634766	-110.856201
16322.167969	-111.337212
16343.701172	-110.328758
16365.234375	-109.631561
16386.767578	-111.187485
16408.300781	-112.670715
16429.833984	-115.206154
16451.367188	-114.090996
16472.900391	-114.030228
16494.433594	-111.392517
16515.966797	-110.446190
16537.500000	-111.933846
16559.033203	-112.651863
16580.566406	-111.975983
16602.099609	-109.794601
16623.632812	-111.249649
16645.166016	-111.257401
16666.699219	-110.810577
16688.232422	-111.366486
16709.765625	-112.820457
16731.298828	-113.200348
16752.832031	-114.220787
16774.365234	-110.877640
16795.898438	-109.864983
16817.431641	-111.719971
16838.964844	-114.881905
16860.498047	-114.623337
16882.031250	-113.903641
16903.564453	-116.209457
16925.097656	-113.575111
16946.630859	-113.219444
16968.164062	-112.246742
16989.697266	-111.006775
17011.230469	-110.309380
17032.763672	-106.989090
17054.296875	-105.525986
17075.830078	-106.110420
17097.363281	-108.172569
17118.896484	-106.630989
17140.429688	-104.486870
17161.962891	-103.090370
17183.496094	-104.300171
17205.029297	-107.295807
17226.562500	-106.339409
17248.095703	-107.455315
17269.628906	-109.148811
17291.162109	-109.835587
17312.695312	-107.990425
17334.228516	-107.822998
17355.761719	-106.451508
17377.294922	-105.372589
17398.828125	-105.399483
17420.361328	-105.744545
17441.894531	-103.640762
17463.427734	-101.749565
17484.960938	-100.954445
17506.494141	-100.387085
17528.027344	-103.109367
17549.560547	-101.096870
17571.093750	-99.014221
17592.626953	-99.791298
17614.160156	-101.525368
17635.693359	-101.303040
17657.226562	-102.803215
17678.759766	-103.547928
17700.292969	-102.374886
17721.826172	-104.475479
17743.359375	-106.305908
17764.892578	-105.474953
17786.425781	-108.325729
17807.958984	-106.669693
17829.492188	-108.802910
17851.025391	-105.400078
17872.558594	-102.607529
17894.091797	-103.970039
17915.625000	-102.722435
17937.158203	-101.751556
17958.691406	-101.672409
17980.224609	-100.297020
18001.757812	-102.486656
18023.291016	-101.662537
18044.824219	-101.541817
18066.357422	-101.123962
18087.890625	-99.213951
18109.423828	-98.720490
18130.957031	-99.655968
18152.490234	-100.096199
18174.023438	-99.070595
18195.556641	-99.848068
18217.089844	-100.803436
18238.623047	-101.644775
18260.156250	-99.188576
18281.689453	-95.054626
18303.222656	-94.171700
18324.755859	-98.176308
18346.289062	-96.018768
18367.822266	-95.136772
18389.355469	-96.725563
18410.888672	-93.272415
18432.421875	-92.487015
18453.955078	-93.909836
18475.488281	-96.327988
18497.021484	-95.109222
18518.554688	-95.552368
18540.087891	-98.235542
18561.621094	-101.715584
18583.154297	-98.681427
18604.687500	-96.733154
18626.220703	-99.448593
18647.753906	-100.297134
18669.287109	-97.037582
18690.820312	-96.121590
18712.353516	-97.475624
18733.886719	-97.134224
18755.419922	-94.400772
18776.953125	-93.920898
18798.486328	-95.466774
18820.019531	-95.672195
18841.552734	-93.758064
18863.085938	-94.928963
18884.619141	-99.236702
18906.152344	-98.195404
18927.685547	-95.908104
18949.218750	-96.705315
18970.751953	-99.041283
18992.285156	-101.271889
19013.818359	-99.993439
19035.351562	-100.594521
19056.884766	-99.910904
19078.417969	-96.928062
19099.951172	-95.872353
19121.484375	-95.787987
19143.017578	-95.395950
19164.550781	-94.112511
19186.083984	-93.776070
19207.617188	-96.381226
19229.150391	-98.330780
19250.683594	-97.503593
19272.216797	-97.847824
19293.750000	-99.298843
19315.283203	-101.531494
19336.816406	-99.633438
19358.349609	-98.741196
19379.882812	-104.182755
19401.416016	-105.970818
19422.949219	-106.855553
19444.482422	-106.310760
19466.015625	-104.231491
19487.548828	-102.827377
19509.082031	-101.993874
19530.615234	-102.534782
19552.148438	-102.929840
19573.681641	-101.535812
19595.214844	-102.313820
19616.748047	-103.966866
19638.281250	-104.911171
19659.814453	-104.283653
19681.347656	-103.304848
19702.880859	-105.418747
19724.414062	-106.093513
19745.947266	-107.305984
19767.480469	-110.317810
19789.013672	-112.887009
19810.546875	-113.830750
19832.080078	-114.993965
19853.613281	-113.047852
19875.146484	-110.744980
19896.679688	-109.106255
19918.212891	-111.768936
19939.746094	-109.649170
19961.279297	-109.859787
19982.812500	-108.306145
20004.345703	-108.771812
20025.878906	-109.013107
20047.412109	-110.194405
20068.945312	-109.413368
20090.478516	-108.412239
20112.011719	-106.928833
20133.544922	-107.464508
20155.078125	-108.155937
20176.611328	-108.394653
20198.144531	-108.523140
20219.677734	-108.348907
20241.210938	-108.376770
20262.744141	-106.896370
20284.277344	-108.628784
20305.810547	-108.307137
20327.343750	-107.174103
20348.876953	-109.109383
20370.410156	-111.611565
20391.943359	-112.437408
20413.476562	-110.354752
20435.009766	-109.652573
20456.542969	-109.960693
20478.076172	-113.643219
20499.609375	-113.045753
20521.142578	-114.906700
20542.675781	-114.626213
20564.208984	-114.842300
20585.742188	-116.192612
20607.275391	-117.316078
20628.808594	-116.279831
20650.341797	-116.689140
20671.875000	-117.040459
20693.408203	-116.036674
20714.941406	-117.990257
20736.474609	-116.047775
20758.007812	-113.733498
20779.541016	-114.519600
20801.074219	-115.886520
20822.607422	-114.888451
20844.140625	-116.224182
20865.673828	-116.683739
20887.207031	-117.434601
20908.740234	-116.093582
20930.273438	-116.479256
20951.806641	-115.644005
20973.339844	-116.933891
20994.873047	-118.053780
21016.406250	-115.782654
21037.939453	-117.534035
21059.472656	-119.575470
21081.005859	-116.951355
21102.539062	-116.571213
21124.072266	-119.738640
21145.605469	-119.007378
21167.138672	-118.686516
21188.671875	-118.438835
21210.205078	-114.606125
21231.738281	-115.801712
21253.271484	-116.462914
21274.804688	-115.788666
21296.337891	-118.153740
21317.871094	-115.033409
21339.404297	-117.018013
21360.937500	-119.136307
21382.470703	-118.555222
21404.003906	-118.891670
21425.537109	-118.474503
21447.070312	-115.214371
21468.603516	-117.648170
21490.136719	-120.813248
21511.669922	-116.431412
21533.203125	-117.424995
21554.736328	-119.413834
21576.269531	-119.860611
21597.802734	-118.176102
21619.335938	-116.198120
21640.869141	-116.276344
21662.402344	-118.021355
21683.935547	-117.247734
21705.468750	-117.881676
21727.001953	-120.300957
21748.535156	-119.789040
21770.068359	-117.854988
21791.601562	-117.458168
21813.134766	-116.262947
21834.667969	-116.274590
21856.201172	-116.767357
21877.734375	-116.231461
21899.267578	-116.581032
21920.800781	-119.933464
21942.333984	-118.814690
21963.867188	-118.605003
21985.400391	-118.818062
22006.933594	-118.627281
22028.466797	-119.742035
